job_link,job_title,job_title_normalized,role_category,company,job_location,state,first_seen,job_level,job_type,is_likely_repost
https://www.linkedin.com/jobs/view/senior-accountant-at-ledgent-3785617585,Senior Accountant,senior accountant,Finance / Accounting / Tax,Ledgent,"San Diego, CA",CA,2024-01-12,Associate,Onsite,False
https://www.linkedin.com/jobs/view/fleet-supervisor-at-safebuilt-3799308673,Fleet Supervisor,fleet supervisor,Other / Uncategorized,SAFEbuilt,"Loveland, CO",CO,2024-01-13,Associate,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-nr-consulting-3762814891,Business Analyst,business analyst,Business Analysis,NR Consulting,"Pleasanton, CA",CA,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-i-at-prime-healthcare-3798106630,Business Analyst I,business analyst i,Business Analysis,Prime Healthcare,"Ontario, CA",CA,2024-01-13,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/plant-controller-at-jobot-3803108934,Plant Controller,plant controller,Finance / Accounting / Tax,Jobot,"Walnut Grove, KY",KY,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-kla-3702389842,Business Analyst,business analyst,Business Analysis,KLA,"Ann Arbor, MI",MI,2024-01-13,Associate,Onsite,False
https://www.linkedin.com/jobs/view/store-manager-at-hibbett-3761780176,Store Manager,store manager,Retail / Store,Hibbett,"High Point, NC",NC,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-rit-solutions-inc-3781174237,Business Analyst,business analyst,Business Analysis,"RIT Solutions, Inc.","Dover, DE",DE,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-robert-half-3797712895,Business Analyst,business analyst,Business Analysis,Robert Half,"Dublin, OH",OH,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/plant-accounting-manager-at-gables-search-group-3760385235,Plant Accounting Manager,plant accounting manager,Finance / Accounting / Tax,Gables Search Group,"Quincy, WA",WA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/etrm-architect-at-jobot-3805382533,ETRM Architect,etrm architect,Engineering / Architecture (other),Jobot,"Houston, TX",TX,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/network-engineer-at-placer-county-3689078583,Network Engineer,network engineer,Engineering / Architecture (other),Placer County,"Auburn, CA",CA,2024-01-12,Associate,Onsite,False
https://www.linkedin.com/jobs/view/management-analyst-i-at-atc-3637027005,Management Analyst I,management analyst i,Analyst (other),ATC,"Clive, IA",IA,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-dsi-3770806501,Business Analyst,business analyst,Business Analysis,DSI,"Richardson, TX",TX,2024-01-13,Associate,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-dice-3804442536,Business Analyst,business analyst,Business Analysis,Dice,"Austin, TX",TX,2024-01-13,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/accounting-methods-manager-at-pwc-3743860881,"Accounting Methods, Manager",accounting methods manager,Finance / Accounting / Tax,PwC,"Austin, TX",TX,2024-01-12,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/district-manager-at-monro-inc-3786805045,District Manager,district manager,Manager (other),"Monro, Inc.","Lafayette, LA",LA,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/staff-accountant-at-tifec-3803357422,Staff Accountant,staff accountant,Finance / Accounting / Tax,TIFEC,"Leawood, KS",KS,2024-01-12,Associate,Onsite,False
https://www.linkedin.com/jobs/view/ba-analyst-at-raisso-3768043364,BA Analyst,ba analyst,Business Analysis,RAISSO,"Chicago, IL",IL,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-consultnet-3762470717,Business Analyst,business analyst,Business Analysis,ConsultNet,"Salt Lake City, UT",UT,2024-01-13,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/store-manager-at-ilocatum-3798378227,Store Manager,store manager,Retail / Store,iLocatum,"Sterling, VA",VA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-dice-3805942861,Business Analyst,business analyst,Business Analysis,Dice,"Trenton, NJ",NJ,2024-01-14,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/business-analyst-ii-at-winmax-3793663850,Business Analyst II,business analyst ii,Business Analysis,WinMax,"Miami, FL",FL,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/metal-manager-at-arconic-3754308317,Metal Manager,metal manager,Manager (other),Arconic,"Lafayette, IN",IN,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-squad-techlab-3767819147,Business Analyst,business analyst,Business Analysis,SQUAD Techlab,"Tallahassee, FL",FL,2024-01-13,Associate,Onsite,False
https://www.linkedin.com/jobs/view/tax-partnership-allocation-reporting-solutions-manager-at-pwc-3752325109,Tax-Partnership Allocation Reporting Solutions - Manager,tax-partnership allocation reporting solutions - manager,Finance / Accounting / Tax,PwC,"Grand Rapids, MI",MI,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/specialized-tax-services-research-development-manager-at-pwc-3721925664,Specialized Tax Services - Research & Development - Manager,specialized tax services - research & development - manager,Finance / Accounting / Tax,PwC,"Cleveland, OH",OH,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-at-compunnel-inc-3785895778,Business Systems Analyst,business system analyst,Business Analysis,Compunnel Inc.,"Columbus, OH",OH,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/servicenow-lead-at-new-mexico-bank-trust-a-division-of-htlf-bank-3801139065,ServiceNow Lead,servicenow lead,Other / Uncategorized,"New Mexico Bank & Trust, a division of HTLF Bank","Rochester-Austin, Minnesota Area",MN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-system-analyst-iii-at-linbar-solutions-inc-lsi-3599608106,Business System Analyst III,business system analyst iii,Business Analysis,Linbar Solutions Inc. (LSi),"Salem, OR",OR,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/it-business-services-systems-analyst-remote-at-berkshire-farm-center-and-services-for-youth-3807065779,IT Business Services Systems Analyst (Remote),it business services system analyst (remote),IT / Systems,Berkshire Farm Center and Services for Youth,"Canaan, NY",NY,2024-01-16,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/business-analyst-mid-secret-clearance-required-at-chenega-mios-sbu-3800468770,"Business Analyst, Mid (Secret Clearance Required)",business analyst mid (secret clearance required),Business Analysis,Chenega MIOS SBU,"Stafford, VA",VA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/commercial-credit-underwriter-investment-real-estate-at-f-n-b-corporation-3744470448,Commercial Credit Underwriter - Investment Real Estate,commercial credit underwriter - investment real estate,Finance / Accounting / Tax,F.N.B. Corporation,"Baltimore, MD",MD,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-iii-atlassian-tools-at-sierra-space-3801855568,Business Systems Analyst III (Atlassian Tools),business system analyst iii (atlassian tools),Business Analysis,Sierra Space,"Broomfield, CO",CO,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/avp-loan-servicing-mgr-loan-operations-at-first-bank-3737515666,AVP Loan Servicing Mgr-Loan Operations,avp loan servicing mgr-loan operations,Manager (other),First Bank,"Strasburg, VA",VA,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/manager-marketing-strategy-analytics-bangkok-based-relocation-provided-at-agoda-3702378089,"Manager, Marketing Strategy & Analytics (Bangkok-based, relocation provided)",manager marketing strategy & analytics (bangkok-based relocation provided),Data & Analytics,Agoda,"Chicago, IL",IL,2024-01-14,Associate,Onsite,False
https://www.linkedin.com/jobs/view/new-vehicle-sales-manager-mercedes-benz-of-st-paul-at-workathome-jobboard-3806212494,New Vehicle Sales Manager - Mercedes-Benz of St. Paul,new vehicle sales manager - mercedes-benz of st paul,Sales / Business Development,WorkatHome-JobBoard,"St Paul, MN",MN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/automation-tester-qtp-uft-at-diverse-lynx-3764425113,Automation Tester (QTP/UFT),automation tester (qtp/uft),Other / Uncategorized,Diverse Lynx,"Boston, MA",MA,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-with-payments-experience-jersey-city-nj-at-the-dignify-solutions-llc-3798616079,"Business Analyst With Payments Experience -Jersey City, NJ",business analyst with payments experience -jersey city nj,Business Analysis,"The Dignify Solutions, LLC","Jersey City, NJ",NJ,2024-01-16,Associate,Onsite,False
https://www.linkedin.com/jobs/view/department-supervisor-at-the-home-depot-3541452369,Department Supervisor,department supervisor,Other / Uncategorized,The Home Depot,"Champaign, IL",IL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-financial-business-systems-analyst-controller-s-office-1-0-fte-days-at-stanford-children-s-health-lucile-packard-children-s-hospital-stanford-3745958805,"Senior Financial Business Systems Analyst - Controller's Office (1.0 FTE, Days)",senior financial business system analyst - controller's office (10 fte days),Business Analysis,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,"Palo Alto, CA",CA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-repay-realtime-electronic-payments-3802373706,Business Analyst,business analyst,Business Analysis,REPAY - Realtime Electronic Payments,"Tempe, AZ",AZ,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/hybrid-chief-operating-officer-coo-at-the-hire-method-llc-3766155526,Hybrid - Chief Operating Officer (COO),hybrid - chief operating officer (coo),Other / Uncategorized,The Hire Method LLC,"Bainbridge Island, WA",WA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-commercial-credit-risk-at-dice-3805947215,Business Analyst (Commercial credit risk),business analyst (commercial credit risk),Business Analysis,Dice,"Washington, DC",DC,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-systems-analyst-at-massachusetts-trial-court-3803488612,Senior Systems Analyst,senior system analyst,IT / Systems,Massachusetts Trial Court,"Boston, MA",MA,2024-01-14,Associate,Onsite,False
https://www.linkedin.com/jobs/view/t-mobile-retail-store-manager-al-alabaster-at-verge-mobile-3786595596,T-Mobile Retail Store Manager - AL Alabaster,t-mobile retail store manager - al alabaster,Retail / Store,Verge Mobile,"Alabaster, AL",AL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/manager-product-manager-machine-learning-experience-enterprise-platform-development-team-at-capital-one-3782796914,"Manager, Product Manager -- Machine Learning Experience, Enterprise Platform Development Team",manager product manager -- machine learning experience enterprise platform development team,Manager (other),Capital One,"Chicago, IL",IL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/store-manager-at-five-below-3801993280,Store Manager,store manager,Retail / Store,Five Below,"Las Vegas, NV",NV,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/dynamics-365-crm-technical-architect-at-avanade-3795169347,Dynamics 365 CRM Technical Architect,dynamics 365 crm technical architect,Engineering / Architecture (other),Avanade,"Orlando, FL",FL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/store-manager-candidate-at-dollar-general-3599273252,STORE MANAGER CANDIDATE,store manager candidate,Retail / Store,Dollar General,"Douglasville, GA",GA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-dice-3804441288,Business Analyst,business analyst,Business Analysis,Dice,"Jacksonville, FL",FL,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/systems-software-engineer-hybrid-at-goodwin-recruiting-3800454186,Systems-Software Engineer-Hybrid,system-software engineer-hybrid,IT / Systems,Goodwin Recruiting,"Concord, NH",NH,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-jobot-3804688239,Business Analyst,business analyst,Business Analysis,Jobot,"Omaha, NE",NE,2024-01-13,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/erp-fin-business-analyst-at-hexaware-technologies-3802120935,ERP Fin Business Analyst,erp fin business analyst,Business Analysis,Hexaware Technologies,"Perrysburg, OH",OH,2024-01-14,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/sr-project-manager-at-ust-3778946094,Sr Project Manager,senior project manager,Project / Program Management,UST,"Norfolk, VA",VA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/%E2%80%8Boracle-services-consulting-cloud-scm-manufacturing-costing-manager-location-open-at-ey-3798829566,Oracle Services - Consulting - Cloud SCM Manufacturing/ Costing - Manager - Location Open,oracle services - consulting - cloud scm manufacturing/ costing - manager - location open,Manager (other),EY,"New Orleans, LA",LA,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-vendor-manager-home-improvement-canada-canada-at-amazon-3788255954,"Senior Vendor Manager, Home Improvement, Canada, Canada",senior vendor manager home improvement canada canada,Manager (other),Amazon,"Seattle, WA",WA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-ceres-group-3581035722,Business Analyst,business analyst,Business Analysis,CERES Group,"Cambridge, MA",MA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-it-business-analyst-10%2B-years-of-experience-at-dice-3802937538,"Senior IT Business Analyst (10+ Years of Experience)""","senior it business analyst (10+ years of experience)""",Business Analysis,Dice,"Lansing, MI",MI,2024-01-17,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/financial-advisor-at-northwestern-mutual-3796920401,Financial Advisor,financial advisor,Other / Uncategorized,Northwestern Mutual,"Poughkeepsie, NY",NY,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-financial-business-analyst-at-jobot-3804686432,Sr Financial Business Analyst,senior financial business analyst,Business Analysis,Jobot,"Alpharetta, GA",GA,2024-01-14,Mid senior,Onsite,True
